blueprint_name,product_type_id,research_pe_time,research_me_time,copy_time,invention_time,manufacturing_time,max_copy_run,base_waste,blueprint_type_id
Monument Upgrade Platform Blueprint,27660,3840000,2560000,1280000,3600000,640000,1000,10,27661
Amarr Basic Outpost Factory Platform Blueprint,27662,3840000,2560000,1280000,3600000,640000,1000,10,27663
Amarr Advanced Outpost Factory Platform Blueprint,27664,3840000,2560000,1280000,3600000,640000,1000,10,27665
Amarr Outpost Factory Platform Blueprint,27666,3840000,2560000,1280000,3600000,640000,1000,10,27667
Angel Control Tower Blueprint,27539,1728000,1728000,1728000,1296000,86400,5,0,27677
Remote ECM Burst I Blueprint,27678,540000,360000,900000,1350000,90000,10,10,27679
Angel Control Tower Medium Blueprint,27607,1296000,1296000,1296000,972000,64800,5,0,27680
Angel Control Tower Small Blueprint,27610,864000,864000,864000,648000,43200,5,0,27681
Blood Control Tower Blueprint,27530,1728000,1728000,1728000,1296000,86400,5,0,27682
Blood Control Tower Medium Blueprint,27589,1296000,1296000,1296000,972000,64800,5,0,27684
Blood Control Tower Small Blueprint,27592,864000,864000,864000,648000,43200,5,0,27685
Dark Blood Control Tower Blueprint,27532,1728000,1728000,1728000,1296000,86400,5,0,27688
Dark Blood Control Tower Medium Blueprint,27591,1296000,1296000,1296000,972000,64800,5,0,27689
Dark Blood Control Tower Small Blueprint,27594,864000,864000,864000,648000,43200,5,0,27690
Domination Control Tower Medium Blueprint,27609,1296000,1296000,1296000,972000,64800,5,0,27694
Domination Control Tower Blueprint,27540,1728000,1728000,1728000,1296000,86400,5,0,27695
Domination Control Tower Small Blueprint,27612,864000,864000,864000,648000,43200,5,0,27696
Guristas Control Tower Small Blueprint,27598,864000,864000,864000,648000,43200,5,0,27697
Guristas Control Tower Medium Blueprint,27595,1296000,1296000,1296000,972000,64800,5,0,27698
Guristas Control Tower Blueprint,27533,1728000,1728000,1728000,1296000,86400,5,0,27699
Dread Guristas Control Tower Small Blueprint,27600,864000,864000,864000,648000,43200,5,0,27703
Dread Guristas Control Tower Medium Blueprint,27597,1296000,1296000,1296000,972000,64800,5,0,27704
Dread Guristas Control Tower Blueprint,27535,1728000,1728000,1728000,1296000,86400,5,0,27705
Serpentis Control Tower Blueprint,27536,1728000,1728000,1728000,1296000,86400,5,0,27706
Serpentis Control Tower Medium Blueprint,27601,1296000,1296000,1296000,972000,64800,5,0,27707
Serpentis Control Tower Small Blueprint,27604,864000,864000,864000,648000,43200,5,0,27708
Shadow Control Tower Medium Blueprint,27603,1296000,1296000,1296000,972000,64800,5,0,27712
Shadow Control Tower Blueprint,27538,1728000,1728000,1728000,1296000,86400,5,0,27713
Shadow Control Tower Small Blueprint,27606,864000,864000,864000,648000,43200,5,0,27714
Sansha Control Tower Blueprint,27780,1728000,1728000,1728000,1296000,86400,5,0,27781
Sansha Control Tower Medium Blueprint,27782,1296000,1296000,1296000,972000,64800,5,0,27783
Sansha Control Tower Small Blueprint,27784,864000,864000,864000,648000,43200,5,0,27785
True Sansha Control Tower Blueprint,27786,1728000,1728000,1728000,1296000,86400,5,0,27787
True Sansha Control Tower Medium Blueprint,27788,1296000,1296000,1296000,972000,64800,5,0,27789
True Sansha Control Tower Small Blueprint,27790,864000,864000,864000,648000,43200,5,0,27791
Sansha Large Pulse Laser Battery Blueprint,27767,216000,216000,216000,162000,10800,3,10,27807
Sansha Large Beam Laser Battery Blueprint,27766,216000,216000,216000,162000,10800,3,10,27808
Sansha Medium Beam Laser Battery Blueprint,27768,162000,162000,162000,121500,8100,3,10,27809
Sansha Medium Pulse Laser Battery Blueprint,27769,162000,162000,162000,121500,8100,3,10,27810
Sansha Small Pulse Laser Battery Blueprint,27771,108000,108000,108000,81000,5400,3,10,27811
Sansha Small Beam Laser Battery Blueprint,27770,108000,108000,108000,81000,5400,3,10,27812
True Sansha Small Beam Laser Battery Blueprint,27776,108000,108000,108000,81000,5400,3,10,27813
True Sansha Small Pulse Laser Battery Blueprint,27777,108000,108000,108000,81000,5400,3,10,27814
True Sansha Medium Pulse Laser Battery Blueprint,27775,162000,162000,162000,121500,8100,3,10,27815
True Sansha Medium Beam Laser Battery Blueprint,27774,162000,162000,162000,121500,8100,3,10,27816
True Sansha Large Pulse Laser Battery Blueprint,27773,216000,216000,216000,162000,10800,3,10,27817
True Sansha Large Beam Laser Battery Blueprint,27772,216000,216000,216000,162000,10800,3,10,27818
Blood Large Beam Laser Battery Blueprint,27551,216000,216000,216000,162000,10800,3,10,27819
Blood Large Pulse Laser Battery Blueprint,27548,216000,216000,216000,162000,10800,3,10,27820
Blood Medium Beam Laser Battery Blueprint,27625,162000,162000,162000,121500,8100,3,10,27821
Blood Medium Pulse Laser Battery Blueprint,27628,162000,162000,162000,121500,8100,3,10,27822
Blood Small Beam Laser Battery Blueprint,27631,108000,108000,108000,81000,5400,3,10,27823
Blood Small Pulse Laser Battery Blueprint,27634,108000,108000,108000,81000,5400,3,10,27824
Dark Blood Large Beam Laser Battery Blueprint,27553,216000,216000,216000,162000,10800,3,10,27825
Dark Blood Large Pulse Laser Battery Blueprint,27550,216000,216000,216000,162000,10800,3,10,27826
Dark Blood Medium Beam Laser Battery Blueprint,27627,162000,162000,162000,121500,8100,3,10,27827
Dark Blood Medium Pulse Laser Battery Blueprint,27630,162000,162000,162000,121500,8100,3,10,27828
Dark Blood Small Beam Laser Battery Blueprint,27633,108000,108000,108000,81000,5400,3,10,27829
Dark Blood Small Pulse Laser Battery Blueprint,27636,108000,108000,108000,81000,5400,3,10,27830
Angel Large Artillery Battery Blueprint,27557,216000,216000,216000,162000,10800,3,10,27831
Angel Large Autocannon Battery Blueprint,27554,216000,216000,216000,162000,10800,3,10,27832
Angel Medium Autocannon Battery Blueprint,27647,162000,162000,162000,121500,8100,3,10,27833
Angel Small Autocannon Battery Blueprint,27653,108000,108000,108000,81000,5400,3,10,27834
Angel Medium Artillery Battery Blueprint,27644,162000,162000,162000,121500,8100,3,10,27835
Angel Small Artillery Battery Blueprint,27650,108000,108000,108000,81000,5400,3,10,27836
Domination Small Artillery Battery Blueprint,27652,108000,108000,108000,81000,5400,3,10,27837
Domination Medium Artillery Battery Blueprint,27646,162000,162000,162000,121500,8100,3,10,27838
Domination Large Artillery Battery Blueprint,27559,216000,216000,216000,162000,10800,3,10,27839
Domination Large Autocannon Battery Blueprint,27556,216000,216000,216000,162000,10800,3,10,27840
Domination Medium Autocannon Battery Blueprint,27649,162000,162000,162000,121500,8100,3,10,27841
Domination Small Autocannon Battery Blueprint,27655,108000,108000,108000,81000,5400,3,10,27842
Serpentis Large Railgun Battery Blueprint,27545,216000,216000,216000,162000,10800,5,10,27843
Serpentis Medium Railgun Battery Blueprint,27616,162000,162000,162000,121500,8100,5,10,27844
Serpentis Small Railgun Battery Blueprint,27622,108000,108000,108000,81000,5400,5,10,27845
Serpentis Small Blaster Battery Blueprint,27619,108000,108000,108000,81000,5400,5,10,27846
Serpentis Medium Blaster Battery Blueprint,27613,162000,162000,162000,121500,8100,5,10,27847
Serpentis Large Blaster Battery Blueprint,27542,216000,216000,216000,162000,10800,5,10,27848
Shadow Large Blaster Battery Blueprint,27544,216000,216000,216000,162000,10800,5,10,27849
Shadow Large Railgun Battery Blueprint,27547,216000,216000,216000,162000,10800,5,10,27850
Shadow Medium Railgun Battery Blueprint,27618,162000,162000,162000,121500,8100,5,10,27851
Shadow Medium Blaster Battery Blueprint,27615,162000,162000,162000,121500,8100,5,10,27852
Shadow Small Blaster Battery Blueprint,27621,108000,108000,108000,81000,5400,5,10,27853
Shadow Small Railgun Battery Blueprint,27624,108000,108000,108000,81000,5400,5,10,27854
Guristas Ion Field Projection Battery Blueprint,27574,86400,86400,86400,86400,10800,5,10,27859
Guristas White Noise Generation Battery Blueprint,27583,86400,86400,86400,86400,10800,5,10,27860
Guristas Spatial Destabilization Battery Blueprint,27580,86400,86400,86400,86400,10800,5,10,27861
Guristas Phase Inversion Battery Blueprint,27577,86400,86400,86400,86400,10800,5,10,27862
Dread Guristas Phase Inversion Battery Blueprint,27579,86400,86400,86400,86400,10800,3,10,27863
Dread Guristas Ion Field Projection Battery Blueprint,27576,86400,86400,86400,86400,10800,5,10,27864
Dread Guristas Spatial Destabilization Battery Blueprint,27582,86400,86400,86400,86400,10800,5,10,27865
Dread Guristas White Noise Generation Battery Blueprint,27585,86400,86400,86400,86400,10800,5,10,27866
Serpentis Warp Scrambling Battery Blueprint,27567,86400,86400,86400,86400,86400,3,10,27867
Serpentis Warp Disruption Battery Blueprint,27563,86400,86400,86400,86400,86400,3,10,27868
Shadow Warp Disruption Battery Blueprint,27565,86400,86400,86400,86400,86400,3,10,27869
Shadow Warp Scrambling Battery Blueprint,27569,86400,86400,86400,86400,86400,3,10,27870
Angel Stasis Webification Battery Blueprint,27570,86400,86400,86400,86400,10800,5,10,27871
Domination Stasis Webification Battery Blueprint,27573,86400,86400,86400,86400,10800,5,10,27872
Serpentis Sensor Dampening Battery Blueprint,27778,86400,86400,86400,86400,10800,5,10,27873
Shadow Sensor Dampening Battery Blueprint,27779,86400,86400,86400,86400,10800,5,10,27874
Blood Energy Neutralizing Battery Blueprint,27857,86400,86400,86400,86400,10800,5,10,27875
Dark Blood Energy Neutralizing Battery Blueprint,27858,86400,86400,86400,86400,10800,5,10,27876
Sansha Energy Neutralizing Battery Blueprint,27855,86400,86400,86400,86400,10800,5,10,27877
True Sansha Energy Neutralizing Battery Blueprint,27856,86400,86400,86400,86400,10800,5,10,27878
Large Remote Hull Repairer I Blueprint,27904,12000,12000,12000,9000,600,300,10,27905
Concussion Bomb Blueprint,27912,12000,12000,12000,9000,600,300,10,27913
Bomb Launcher I Blueprint,27914,12000,12000,12000,9000,600,300,10,27915
Scorch Bomb Blueprint,27916,12000,12000,12000,9000,600,300,10,27917
Shrapnel Bomb Blueprint,27918,12000,12000,12000,9000,600,300,10,27919
Electron Bomb Blueprint,27920,12000,12000,12000,9000,600,300,10,27921
Lockbreaker Bomb Blueprint,27922,12000,12000,12000,9000,600,300,10,27923
Void Bomb Blueprint,27924,12000,12000,12000,9000,600,300,10,27925
Medium Remote Hull Repairer I Blueprint,27930,12000,12000,12000,9000,600,300,10,27931
Small Remote Hull Repairer I Blueprint,27932,12000,12000,12000,9000,600,300,10,27933
Capital Remote Hull Repairer I Blueprint,27934,540000,360000,900000,120000,90000,10,10,27935
Caldari Basic Outpost Factory Platform Blueprint,27937,3840000,2560000,1280000,3600000,640000,1000,10,27938
Gallente Basic Outpost Factory Platform Blueprint,27939,3840000,2560000,1280000,3600000,640000,1000,10,27940
Minmatar Basic Outpost Factory Platform Blueprint,27941,3840000,2560000,1280000,3600000,640000,1000,10,27942
Guristas Citadel Torpedo Battery Blueprint,27560,216000,216000,216000,162000,10800,3,10,27944
Guristas Torpedo Battery Blueprint,27641,162000,162000,162000,121500,8100,3,10,27945
Guristas Cruise Missile Battery Blueprint,27638,108000,108000,108000,81000,5400,3,10,27946
Dread Guristas Cruise Missile Battery Blueprint,27640,108000,108000,108000,81000,5400,3,10,27947
Dread Guristas Torpedo Battery Blueprint,27643,162000,162000,162000,121500,8100,3,10,27948
Dread Guristas Citadel Torpedo Battery Blueprint,27562,216000,216000,216000,162000,10800,3,10,27949
Triage Module I Blueprint,27951,540000,360000,900000,9000,90000,10,10,27952
Caldari Outpost Factory Platform Blueprint,27957,3840000,2560000,1280000,3600000,640000,1000,10,27958
Caldari Advanced Outpost Factory Platform Blueprint,27959,3840000,2560000,1280000,3600000,640000,1000,10,27960
Amarr Basic Outpost Plant Platform Blueprint,27961,3840000,2560000,1280000,3600000,640000,1000,10,27962
Amarr Outpost Plant Platform Blueprint,27963,3840000,2560000,1280000,3600000,640000,1000,10,27964
Amarr Advanced Outpost Plant Platform Blueprint,27965,3840000,2560000,1280000,3600000,640000,1000,10,27966
Gallente Outpost Factory Platform Blueprint,27967,3840000,2560000,1280000,3600000,640000,1000,10,27968
Gallente Advanced Outpost Factory Platform Blueprint,27969,3840000,2560000,1280000,3600000,640000,1000,10,27970
Minmatar Outpost Factory Platform Blueprint,27971,3840000,2560000,1280000,3600000,640000,1000,10,27972
Minmatar Advanced Outpost Factory Platform Blueprint,27973,3840000,2560000,1280000,3600000,640000,1000,10,27974
Gallente Outpost Plant Platform Blueprint,27975,3840000,2560000,1280000,3600000,640000,1000,10,27976
Gallente Advanced Outpost Plant Platform Blueprint,27977,3840000,2560000,1280000,3600000,640000,1000,10,27978
Minmatar Outpost Plant Platform Blueprint,27979,3840000,2560000,1280000,3600000,640000,1000,10,27980
Minmatar Advanced Outpost Plant Platform Blueprint,27981,3840000,2560000,1280000,3600000,640000,1000,10,27982
Gallente Basic Outpost Plant Platform Blueprint,27983,3840000,2560000,1280000,3600000,640000,1000,10,27984
Minmatar Basic Outpost Plant Platform Blueprint,27985,3840000,2560000,1280000,3600000,640000,1000,10,27986
Amarr Basic Outpost Laboratory Platform Blueprint,27987,3840000,2560000,1280000,3600000,640000,1000,10,27988
Amarr Outpost Laboratory Platform Blueprint,27989,3840000,2560000,1280000,3600000,640000,1000,10,27990
Amarr Advanced Outpost Laboratory Platform Blueprint,27991,3840000,2560000,1280000,3600000,640000,1000,10,27992
Caldari Basic Outpost Laboratory Platform Blueprint,27993,3840000,2560000,1280000,3600000,640000,1000,10,27994
Caldari Outpost Laboratory Platform Blueprint,27995,3840000,2560000,1280000,3600000,640000,1000,10,27996
Caldari Advanced Outpost Laboratory Platform Blueprint,27997,3840000,2560000,1280000,3600000,640000,1000,10,27998
Caldari Basic Outpost Research Facility Platform Blueprint,27999,3840000,2560000,1280000,3600000,640000,1000,10,28000
Caldari Outpost Research Facility Platform Blueprint,28001,3840000,2560000,1280000,3600000,640000,1000,10,28002
Caldari Advanced Outpost Research Facility Platform Blueprint,28003,3840000,2560000,1280000,3600000,640000,1000,10,28004
Gallente Basic Outpost Laboratory Platform Blueprint,28005,3840000,2560000,1280000,3600000,640000,1000,10,28006
Gallente Outpost Laboratory Platform Blueprint,28007,3840000,2560000,1280000,3600000,640000,1000,10,28008
Gallente Advanced Outpost Laboratory Platform Blueprint,28009,3840000,2560000,1280000,3600000,640000,1000,10,28010
Minmatar Basic Outpost Laboratory Platform Blueprint,28011,3840000,2560000,1280000,3600000,640000,1000,10,28012
Minmatar Outpost Laboratory Platform Blueprint,28013,3840000,2560000,1280000,3600000,640000,1000,10,28014
Minmatar Advanced Outpost Laboratory Platform Blueprint,28015,3840000,2560000,1280000,3600000,640000,1000,10,28016
Amarr Basic Outpost Refinery Platform Blueprint,28017,3840000,2560000,1280000,3600000,640000,1000,10,28018
Amarr Outpost Refinery Platform Blueprint,28019,3840000,2560000,1280000,3600000,640000,1000,10,28020
Amarr Advanced Outpost Refinery Platform Blueprint,28021,3840000,2560000,1280000,3600000,640000,1000,10,28022
Caldari Basic Outpost Refinery Platform Blueprint,28023,3840000,2560000,1280000,3600000,640000,1000,10,28024
Caldari Outpost Refinery Platform Blueprint,28025,3840000,2560000,1280000,3600000,640000,1000,10,28026
Caldari Advanced Outpost Refinery Platform Blueprint,28027,3840000,2560000,1280000,3600000,640000,1000,10,28028
Gallente Basic Outpost Refinery Platform Blueprint,28029,3840000,2560000,1280000,3600000,640000,1000,10,28030
Gallente Outpost Refinery Platform Blueprint,28031,3840000,2560000,1280000,3600000,640000,1000,10,28032
Gallente Advanced Outpost Refinery Platform Blueprint,28033,3840000,2560000,1280000,3600000,640000,1000,10,28034
Minmatar Basic Outpost Refinery Platform Blueprint,28035,3840000,2560000,1280000,3600000,640000,1000,10,28036
Minmatar Outpost Refinery Platform Blueprint,28037,3840000,2560000,1280000,3600000,640000,1000,10,28038
Minmatar Advanced Outpost Refinery Platform Blueprint,28039,3840000,2560000,1280000,3600000,640000,1000,10,28040
Amarr Basic Outpost Office Platform Blueprint,28041,3840000,2560000,1280000,3600000,640000,1000,10,28042
Amarr Outpost Office Platform Blueprint,28043,3840000,2560000,1280000,3600000,640000,1000,10,28044
Amarr Advanced Outpost Office Platform Blueprint,28045,3840000,2560000,1280000,3600000,640000,1000,10,28046
Caldari Basic Outpost Office Platform Blueprint,28047,3840000,2560000,1280000,3600000,640000,1000,10,28048
Caldari Outpost Office Platform Blueprint,28049,3840000,2560000,1280000,3600000,640000,1000,10,28050
Caldari Advanced Outpost Office Platform Blueprint,28051,3840000,2560000,1280000,3600000,640000,1000,10,28052
Gallente Basic Outpost Office Platform Blueprint,28053,3840000,2560000,1280000,3600000,640000,1000,10,28054
Gallente Outpost Office Platform Blueprint,28055,3840000,2560000,1280000,3600000,640000,1000,10,28056
Gallente Advanced Outpost Office Platform Blueprint,28057,3840000,2560000,1280000,3600000,640000,1000,10,28058
Minmatar Basic Outpost Office Platform Blueprint,28059,3840000,2560000,1280000,3600000,640000,1000,10,28060
Minmatar Outpost Office Platform Blueprint,28061,3840000,2560000,1280000,3600000,640000,1000,10,28062
Minmatar Advanced Outpost Office Platform Blueprint,28063,3840000,2560000,1280000,3600000,640000,1000,10,28064
'Integrated' Acolyte Blueprint,28262,9600,9600,9600,7200,480,1000,10,28263
'Integrated' Berserker Blueprint,28266,9600,9600,9600,7200,480,1000,10,28267
'Integrated' Hammerhead Blueprint,28270,9600,9600,9600,7200,480,1000,10,28271
'Integrated' Hobgoblin Blueprint,28274,9600,9600,9600,7200,480,1000,10,28275
'Integrated' Hornet Blueprint,28278,9600,9600,9600,7200,480,1000,10,28279
'Integrated' Infiltrator Blueprint,28282,9600,9600,9600,7200,480,1000,10,28283
'Integrated' Ogre Blueprint,28286,9600,9600,9600,7200,480,1000,10,28287
'Integrated' Praetor Blueprint,28290,9600,9600,9600,7200,480,1000,10,28291
'Integrated' Valkyrie Blueprint,28294,9600,9600,9600,7200,480,1000,10,28295
'Integrated' Vespa Blueprint,28298,9600,9600,9600,7200,480,1000,10,28299
'Integrated' Warrior Blueprint,28302,9600,9600,9600,7200,480,1000,10,28303
'Integrated' Wasp Blueprint,28306,9600,9600,9600,7200,480,1000,10,28307
Republic Fleet Carbonized Lead L Blueprint,28324,6000,6000,6000,4500,300,1000,10,28325
Republic Fleet Carbonized Lead M Blueprint,28326,6000,6000,6000,4500,300,1000,10,28327
Republic Fleet Carbonized Lead S Blueprint,28328,6000,6000,6000,4500,300,1000,10,28329
Republic Fleet Carbonized Lead XL Blueprint,28330,6000,6000,6000,4500,300,1000,10,28331
Republic Fleet Depleted Uranium L Blueprint,28332,6000,6000,6000,4500,300,1000,10,28333
Republic Fleet Depleted Uranium M Blueprint,28334,6000,6000,6000,4500,300,1000,10,28335
Republic Fleet Depleted Uranium S Blueprint,28336,6000,6000,6000,4500,300,1000,10,28337
Republic Fleet Depleted Uranium XL Blueprint,28338,6000,6000,6000,4500,300,1000,10,28339
Rorqual Blueprint,28352,9216000,6144000,3072000,2880000,1536000,1,10,28353
Compressed Arkonor Blueprint,28367,36000,36000,36000,27000,60,20,0,28368
Republic Fleet Heavy Assault Missile Launcher Blueprint,28375,12000,12000,12000,9000,600,1000,10,28376
Caldari Navy Heavy Assault Missile Launcher Blueprint,28377,12000,12000,12000,9000,600,1000,10,28378
Domination Heavy Assault Missile Launcher Blueprint,28379,12000,12000,12000,9000,600,1000,10,28380
Dread Guristas Heavy Assault Missile Launcher Blueprint,28381,12000,12000,12000,9000,600,1000,10,28382
True Sansha Heavy Assault Missile Launcher Blueprint,28383,12000,12000,12000,9000,600,1000,10,28384
Compressed Crimson Arkonor Blueprint,28385,36000,36000,36000,27000,60,20,0,28386
Compressed Prime Arkonor Blueprint,28387,36000,36000,36000,27000,60,20,0,28448
Compressed Bistot Blueprint,28388,36000,36000,36000,27000,60,20,0,28449
Compressed Monoclinic Bistot Blueprint,28389,36000,36000,36000,27000,60,20,0,28450
Compressed Triclinic Bistot Blueprint,28390,36000,36000,36000,27000,60,20,0,28451
Compressed Crokite Blueprint,28391,36000,36000,36000,27000,60,20,0,28452
Compressed Crystalline Crokite Blueprint,28392,36000,36000,36000,27000,60,20,0,28453
Compressed Sharp Crokite Blueprint,28393,36000,36000,36000,27000,60,20,0,28454
Compressed Dark Ochre Blueprint,28394,36000,36000,36000,27000,60,20,0,28455
Compressed Obsidian Ochre Blueprint,28395,36000,36000,36000,27000,60,20,0,28456
Compressed Onyx Ochre Blueprint,28396,36000,36000,36000,27000,60,20,0,28457
Compressed Gneiss Blueprint,28397,36000,36000,36000,27000,60,20,0,28458
Compressed Iridescent Gneiss Blueprint,28398,36000,36000,36000,27000,60,20,0,28459
Compressed Prismatic Gneiss Blueprint,28399,36000,36000,36000,27000,60,20,0,28460
Compressed Hedbergite Blueprint,28401,36000,36000,36000,27000,60,20,0,28461
Compressed Glazed Hedbergite Blueprint,28400,36000,36000,36000,27000,60,20,0,28462
Compressed Vitric Hedbergite Blueprint,28402,36000,36000,36000,27000,60,20,0,28463
Compressed Hemorphite Blueprint,28403,36000,36000,36000,27000,60,20,0,28464
Compressed Radiant Hemorphite Blueprint,28404,36000,36000,36000,27000,60,20,0,28465
Compressed Vivid Hemorphite Blueprint,28405,36000,36000,36000,27000,60,20,0,28466
Compressed Jaspet Blueprint,28406,36000,36000,36000,27000,60,20,0,28467
Compressed Pristine Jaspet Blueprint,28407,36000,36000,36000,27000,60,20,0,28468
Compressed Pure Jaspet Blueprint,28408,36000,36000,36000,27000,60,20,0,28469
Compressed Kernite Blueprint,28410,36000,36000,36000,27000,60,20,0,28470
Compressed Fiery Kernite Blueprint,28409,36000,36000,36000,27000,60,20,0,28471
Compressed Luminous Kernite Blueprint,28411,36000,36000,36000,27000,60,20,0,28472
Compressed Magma Mercoxit Blueprint,28412,36000,36000,36000,27000,60,20,0,28473
Compressed Mercoxit Blueprint,28413,36000,36000,36000,27000,60,20,0,28474
Compressed Vitreous Mercoxit Blueprint,28414,36000,36000,36000,27000,60,20,0,28475
Compressed Omber Blueprint,28416,36000,36000,36000,27000,60,20,0,28476
Compressed Golden Omber Blueprint,28415,36000,36000,36000,27000,60,20,0,28477
Compressed Silvery Omber Blueprint,28417,36000,36000,36000,27000,60,20,0,28478
Compressed Azure Plagioclase Blueprint,28421,36000,36000,36000,27000,60,20,0,28479
Compressed Plagioclase Blueprint,28422,36000,36000,36000,27000,60,20,0,28480
Compressed Rich Plagioclase Blueprint,28423,36000,36000,36000,27000,60,20,0,28481
Compressed Pyroxeres Blueprint,28424,36000,36000,36000,27000,60,20,0,28482
Compressed Solid Pyroxeres Blueprint,28425,36000,36000,36000,27000,60,20,0,28483
Compressed Viscous Pyroxeres Blueprint,28426,36000,36000,36000,27000,60,20,0,28484
Compressed Condensed Scordite Blueprint,28427,36000,36000,36000,27000,60,20,0,28485
Compressed Massive Scordite Blueprint,28428,36000,36000,36000,27000,60,20,0,28486
Compressed Scordite Blueprint,28429,36000,36000,36000,27000,60,20,0,28487
Compressed Bright Spodumain Blueprint,28418,36000,36000,36000,27000,60,20,0,28488
Compressed Gleaming Spodumain Blueprint,28419,36000,36000,36000,27000,60,20,0,28489
Compressed Spodumain Blueprint,28420,36000,36000,36000,27000,60,20,0,28490
Compressed Concentrated Veldspar Blueprint,28430,36000,36000,36000,27000,60,20,0,28491
Compressed Dense Veldspar Blueprint,28431,36000,36000,36000,27000,60,20,0,28492
Compressed Veldspar Blueprint,28432,36000,36000,36000,27000,60,20,0,28493
Compressed Blue Ice Blueprint,28433,36000,36000,36000,27000,60,10,0,28494
Compressed Clear Icicle Blueprint,28434,36000,36000,36000,27000,60,10,0,28495
Compressed Dark Glitter Blueprint,28435,36000,36000,36000,27000,60,10,0,28496
Compressed Enriched Clear Icicle Blueprint,28436,36000,36000,36000,27000,60,10,0,28497
Compressed Gelidus Blueprint,28437,36000,36000,36000,27000,60,10,0,28498
Compressed Glacial Mass Blueprint,28438,36000,36000,36000,27000,60,10,0,28499
Compressed Glare Crust Blueprint,28439,36000,36000,36000,27000,60,10,0,28500
Compressed Krystallos Blueprint,28440,36000,36000,36000,27000,60,10,0,28501
Compressed Pristine White Glaze Blueprint,28441,36000,36000,36000,27000,60,10,0,28502
Compressed Smooth Glacial Mass Blueprint,28442,36000,36000,36000,27000,60,10,0,28503
Compressed Thick Blue Ice Blueprint,28443,36000,36000,36000,27000,60,10,0,28504
Compressed White Glaze Blueprint,28444,36000,36000,36000,27000,60,10,0,28505
Khanid Navy Rocket Launcher Blueprint,28511,12000,12000,12000,120000,600,1000,10,28512
Khanid Navy Stasis Webifier Blueprint,28514,12000,12000,12000,120000,600,1000,10,28515
Khanid Navy Warp Disruptor Blueprint,28516,12000,12000,12000,120000,600,1000,10,28517
Khanid Navy Warp Scrambler Blueprint,28518,12000,12000,12000,120000,600,1000,10,28519
Khanid Navy Adaptive Nano Plating Blueprint,28520,12000,12000,12000,120000,600,1000,10,28521
Khanid Navy Armor EM Hardener Blueprint,28522,120000,120000,120000,1200000,2250,1000,10,28523
Khanid Navy Armor Explosive Hardener Blueprint,28524,120000,120000,120000,1200000,2250,1000,10,28525
Khanid Navy Armor Kinetic Hardener Blueprint,28526,120000,120000,120000,1200000,2250,1000,10,28527
Khanid Navy Armor Thermic Hardener Blueprint,28528,120000,120000,120000,1200000,2250,1000,10,28529
Khanid Navy Cap Recharger Blueprint,28530,12000,12000,12000,120000,600,1000,10,28531
Khanid Navy Capacitor Power Relay Blueprint,28532,12000,12000,12000,120000,600,1000,10,28533
Khanid Navy Energized Adaptive Nano Membrane Blueprint,28534,12000,12000,12000,120000,600,1000,10,28535
Khanid Navy Energized Kinetic Membrane Blueprint,28536,12000,12000,12000,120000,600,1000,10,28537
Khanid Navy Energized Explosive Membrane Blueprint,28538,12000,12000,12000,120000,600,1000,10,28539
Khanid Navy Energized EM Membrane Blueprint,28540,12000,12000,12000,120000,600,1000,10,28541
Khanid Navy Energized Thermic Membrane Blueprint,28542,12000,12000,12000,120000,600,1000,10,28543
Khanid Navy Large EMP Smartbomb Blueprint,28545,12000,12000,12000,120000,600,1000,10,28546
Khanid Navy Magnetic Plating Blueprint,28547,12000,12000,12000,120000,600,1000,10,28548
Khanid Navy Medium EMP Smartbomb Blueprint,28550,12000,12000,12000,120000,600,1000,10,28551
Khanid Navy Reactive Plating Blueprint,28552,12000,12000,12000,120000,600,1000,10,28553
Khanid Navy Reflective Plating Blueprint,28554,12000,12000,12000,120000,600,1000,10,28555
Khanid Navy Small EMP Smartbomb Blueprint,28557,12000,12000,12000,120000,600,1000,10,28558
Khanid Navy Thermic Plating Blueprint,28559,12000,12000,12000,120000,600,1000,10,28560
Khanid Navy Co-Processor Blueprint,28561,12000,12000,12000,120000,600,1000,10,28562
Khanid Navy Ballistic Control System Blueprint,28563,12000,12000,12000,120000,600,1000,10,28564
Khanid Navy Heavy Assault Missile Launcher Blueprint,28565,12000,12000,12000,9000,600,1000,10,28566
Industrial Core I Blueprint,28583,540000,360000,900000,120000,90000,10,10,28584
Advanced Mobile Laboratory Blueprint,28351,1728000,1728000,1728000,1728000,86400,5,10,28605
Orca Blueprint,28606,3686400,4915200,2457600,1152000,614400,1,10,28607
Covert Cynosural Field Generator I Blueprint,28646,360000,360000,1800000,280000,18000,100,10,28647
Covert Cynosural Field I Blueprint,28650,2400,2400,2400,24000,120,1000,5,28651
Covert Jump Portal Generator I Blueprint,28652,1030000,572000,1800000,60000,180000,1,10,28653
Warp Disruption Field Generator I Blueprint,28654,12000,12000,12000,9000,600,300,10,28655
Synth Blue Pill Booster Blueprint,28670,36000,36000,36000,360000,1800,1000,10,28671
Synth Crash Booster Blueprint,28672,36000,36000,36000,360000,1800,1000,10,28673
Synth Drop Booster Blueprint,28674,36000,36000,36000,360000,1800,1000,10,28675
Synth Exile Booster Blueprint,28676,36000,36000,36000,360000,1800,1000,10,28677
Synth Frentix Booster Blueprint,28678,36000,36000,36000,360000,1800,1000,10,28679
