eve_id,name,m3
2286,Planktic Colonies,0.01
2287,Complex Organisms,0.01
2288,Carbon Compounds,0.01
2289,Explosive Deflection Field I,20
2290,Explosive Deflection Field I Blueprint,0.01
2291,Kinetic Deflection Field I,20
2292,Kinetic Deflection Field I Blueprint,0.01
2293,EM Ward Field I,20
2294,EM Ward Field I Blueprint,0.01
2295,Thermic Dissipation Field I,20
2296,Thermic Dissipation Field I Blueprint,0.01
2297,Explosive Deflection Field II,5
2298,Explosive Deflection Field II Blueprint,0.01
2299,Kinetic Deflection Field II,5
2300,Kinetic Deflection Field II Blueprint,0.01
2301,EM Ward Field II,5
2302,EM Ward Field II Blueprint,0.01
2303,Thermic Dissipation Field II,5
2304,Thermic Dissipation Field II Blueprint,0.01
2305,Autotrophs,0.01
2306,Non-CS Crystals,0.01
2307,Felsic Magma,0.01
2308,Suspended Plasma,0.01
2309,Ionic Solutions,0.01
2310,Noble Gas,0.01
2311,Reactive Gas,0.01
2312,Supertensile Plastics,1.5
2317,Oxides,1.5
2319,Test Cultures,1.5
2321,Polyaramids,1.5
2327,Microfiber Shielding,1.5
2328,Water-Cooled CPU,1.5
2329,Biocells,1.5
2331,Shield Power Relay I,5
2332,Shield Power Relay I Blueprint,0.01
2333,Survey Scanner II,5
2334,Survey Scanner II Blueprint,0.01
2341,Passive Targeter II,5
2342,Passive Targeter II Blueprint,0.01
2344,Condensates,6
2345,Camera Drones,6
2346,Synthetic Synapses,6
2348,Gel-Matrix Biopaste,6
2349,Supercomputers,6
2351,Smartfab Units,6
2352,Nuclear Reactors,6
2354,Neocoms,6
2355,Small Hull Repairer II,5
2356,Small Hull Repairer II Blueprint,0.01
2358,Biotech Research Reports,6
2360,Industrial Explosives,6
2361,Hermetic Membranes,6
2363,Heat Sink I,5
2364,Heat Sink II,5
2366,Hazmat Detection Systems,6
2367,Cryoprotectant Solution,6
2368,Broken Organic Mortar Applicators,100
2369,Broken Sterile Conduits,100
2371,Broken Nano-Factory,100
2373,Broken Self-Harmonizing Power Core,100
2374,Broken Recursive Computing Module,100
2375,Broken Broadcast Node,100
2376,Broken Integrity Response Drones,100
2377,Broken Wetware Mainframe,100
2389,Plasmoids,0.38
2390,Electrolytes,0.38
2392,Oxidizing Compound,0.38
2393,Bacteria,0.38
2395,Proteins,0.38
2396,Biofuels,0.38
2397,Industrial Fibers,0.38
2398,Reactive Metals,0.38
2399,Precious Metals,0.38
2400,Toxic Metals,0.38
2401,Chiral Structures,0.38
2403,Advanced Planetology,0.01
2404,Light Missile Launcher II,5
2405,Light Missile Launcher II Blueprint,0.01
2406,Planetology,0.01
2409,Barren Aqueous Liquid Extractor,0
2410,Heavy Missile Launcher II,10
2411,Heavy Missile Launcher II Blueprint,0.01
2412,Temperate Aqueous Liquid Extractor,0
2413,Storm Aqueous Liquid Extractor,0
2414,Oceanic Aqueous Liquid Extractor,0
2415,Ice Aqueous Liquid Extractor,0
2416,Gas Aqueous Liquid Extractor,0
2417,Plasma Suspended Plasma Extractor,0
2418,Lava Suspended Plasma Extractor,0
2419,Storm Suspended Plasma Extractor,0
2420,Torpedo Launcher II,20
2421,Torpedo Launcher II Blueprint,0.01
2422,Storm Ionic Solutions Extractor,0
2423,Ice Noble Gas Extractor,0
2424,Gas Ionic Solutions Extractor,0
2425,Storm Noble Gas Extractor,0
2426,Gas Noble Gas Extractor,0
2427,Gas Reactive Gas Extractor,0
2428,Lava Base Metals Extractor,0
2429,Plasma Base Metals Extractor,0
2430,Barren Base Metals Extractor,0
2431,Storm Base Metals Extractor,0
2432,Ice Microorganisms Extractor,0
2433,Gas Base Metals Extractor,0
2434,Plasma Noble Metals Extractor,0
2435,Barren Noble Metals Extractor,0
2436,Wasp II,25
2437,Wasp II Blueprint,0.01
2438,Ice Planktic Colonies Extractor,0
2439,Lava Heavy Metals Extractor,0
2440,Plasma Heavy Metals Extractor,0
2441,Ice Heavy Metals Extractor,0
2442,Lava Non-CS Crystals Extractor,0
2443,Plasma Non-CS Crystals Extractor,0
2444,Ogre I,25
2445,Ogre I Blueprint,0.01
2446,Ogre II,25
2447,Ogre II Blueprint,0.01
2448,Lava Felsic Magma Extractor,0
2449,Barren Microorganisms Extractor,0
2450,Temperate Microorganisms Extractor,0
2451,Oceanic Microorganisms Extractor,0
2452,Oceanic Planktic Colonies Extractor,0
2453,Temperate Complex Organisms Extractor,0
2454,Hobgoblin I,5
2455,Hobgoblin I Blueprint,0.01
2456,Hobgoblin II,5
2457,Hobgoblin II Blueprint,0.01
2458,Oceanic Complex Organisms Extractor,0
2459,Barren Carbon Compounds Extractor,0
2460,Temperate Carbon Compounds Extractor,0
2461,Oceanic Carbon Compounds Extractor,0
2462,Temperate Autotrophs Extractor,0
2463,Nanites,1.5
2464,Hornet I,5
2465,Hornet I Blueprint,0.01
2466,Hornet II,5
2467,Hornet II Blueprint,0.01
2469,Lava Basic Industry Facility,0
2470,Lava Advanced Industry Facility,0
2471,Plasma Basic Industry Facility,0
2472,Plasma Advanced Industry Facility,0
2473,Barren Basic Industry Facility,0
2474,Barren Advanced Industry Facility,0
2475,Barren High-Tech Production Plant,0
2476,Berserker I,25
2477,Berserker I Blueprint,0.01
2478,Berserker II,25
2479,Berserker II Blueprint,0.01
2480,Temperate Advanced Industry Facility,0
2481,Temperate Basic Industry Facility,0
2482,Temperate High-Tech Production Plant,0
2483,Storm Basic Industry Facility,0
2484,Storm Advanced Industry Facility,0
2485,Oceanic Advanced Industry Facility,0
2486,Warrior I,5
2487,Warrior I Blueprint,0.01
2488,Warrior II,5
2489,Warrior II Blueprint,0.01
2490,Oceanic Basic Industry Facility,0
2491,Ice Advanced Industry Facility,0
2492,Gas Basic Industry Facility,0
2493,Ice Basic Industry Facility,0
2494,Gas Advanced Industry Facility,0
2495,Interplanetary Consolidation,0.01
2505,Command Center Upgrades,0.01
2506,Mjolnir Torpedo,0.1
2507,Mjolnir Torpedo Blueprint,0.01
2508,Nova Torpedo,0.1
2509,Nova Torpedo Blueprint,0.01
2510,Inferno Torpedo,0.1
2511,Inferno Torpedo Blueprint,0.01
2512,Mjolnir Rocket,0.005
2513,Mjolnir Rocket Blueprint,0.01
2514,Inferno Rocket,0.005
2515,Inferno Rocket Blueprint,0.01
2516,Nova Rocket,0.005
2517,Nova Rocket Blueprint,0.01
2524,Barren Command Center,1000
2525,Oceanic Command Center,1000
2529,Explosive Deflection Amplifier I,5
2530,Explosive Deflection Amplifier I Blueprint,0.01
2531,Explosive Deflection Amplifier II,5
2532,Explosive Deflection Amplifier II Blueprint,0.01
2533,Ice Command Center,1000
2534,Gas Command Center,1000
2535,Oceanic Storage Facility,0
2536,Gas Storage Facility,0
2537,Thermic Dissipation Amplifier I,5
2538,Thermic Dissipation Amplifier I Blueprint,0.01
2539,Thermic Dissipation Amplifier II,5
2540,Thermic Dissipation Amplifier II Blueprint,0.01
2541,Barren Storage Facility,0
2542,Oceanic Launchpad,0
2543,Gas Launchpad,0
2544,Barren Launchpad,0
2545,Kinetic Deflection Amplifier I,5
2546,Kinetic Deflection Amplifier I Blueprint,0.01
2547,Kinetic Deflection Amplifier II,5
2548,Kinetic Deflection Amplifier II Blueprint,0.01
2549,Lava Command Center,1000
2550,Storm Command Center,1000
2551,Plasma Command Center,1000
2552,Ice Launchpad,0
2553,EM Ward Amplifier II,5
2554,EM Ward Amplifier II Blueprint,0.01
2555,Lava Launchpad,0
2556,Plasma Launchpad,0
2557,Storm Launchpad,0
2558,Lava Storage Facility,0
2559,ECM - Phase Inverter II,5
2560,Plasma Storage Facility,0
2561,Storm Storage Facility,0
2562,Temperate Storage Facility,0
2563,ECM - Ion Field Projector II,5
2567,ECM - Multispectral Jammer II,5
2571,ECM - Spatial Destabilizer II,5
2575,ECM - White Noise Generator II,5
2579,Gravimetric Backup Array I,5
2580,Gravimetric Backup Array II,5
2583,LADAR Backup Array I,5
2584,LADAR Backup Array II,5
2587,Magnetometric Backup Array I,5
2588,Magnetometric Backup Array II,5
2589,Genolution Core Augmentation CA-2,1
2591,Multi Sensor Backup Array I,20
2592,Multi Sensor Backup Array II,20
2595,Encoded Data Chip,0.1
2596,Crates of Clothing,60
2597,Crates of Command Reports,40
2598,Crates of Coolant,80
2599,Crates of Corporate Documents,40
2601,Crates of Data Sheets,40
2602,Crates of Drill Parts,90
2603,Nanofiber Internal Structure I,5
2604,Nanofiber Internal Structure I Blueprint,0.01
2605,Nanofiber Internal Structure II,5
2606,Nanofiber Internal Structure II Blueprint,0.01
2608,Crates of Fertilizer,80
2610,Crates of Frozen Food,40
2613,Mjolnir Fury Light Missile,0.015
2614,Mjolnir Fury Light Missile Blueprint,0.01
2615,Crates of Garbage,90
2616,Large Crates of Coolant,800
2617,Crates of Guidance Systems,100
2618,Crates of Harroule Dryweed,40
2619,Crates of High-Tech Small Arms,80
2620,Crates of Liparer Cheese,100
2621,Inferno Fury Cruise Missile,0.05
2622,Inferno Fury Cruise Missile Blueprint,0.01
2623,Crates of Listening Post Recordings,40
2624,Crates of Mechanical Parts,100
2626,Crates of Missile Guidance Systems,90
2627,Crates of Mono-Cell Batteries,80
2628,Crates of Odd Data Crystals,40
2629,Scourge Fury Heavy Missile,0.03
2630,Scourge Fury Heavy Missile Blueprint,0.01
2631,Crates of OP Insecticide,60
2632,Crates of Oxygen,70
2633,Crates of Planetary Vehicles,40
2635,Crates of Protein Delicacies,70
2636,Crates of Raggy Dolls,40
2637,Inferno Precision Cruise Missile,0.05
2638,Inferno Precision Cruise Missile Blueprint,0.01
2639,Crates of Repair Parts,70
2640,Crates of Replacement Parts,40
2641,Crates of Reports,40
2642,Crates of Robotics,70
2644,Crates of Small Arms,60
2645,Crates of Soil,50
2646,Crates of Spiced Wine,90
2647,Inferno Precision Light Missile,0.015
2648,Inferno Precision Light Missile Blueprint,0.01
2652,Crates of Synthetic Oil,60
2653,Crates of Vaccine Injectors,90
2654,Crates of Viral Agent,80
2655,Nova Precision Heavy Missile,0.03
2656,Nova Precision Heavy Missile Blueprint,0.01
2657,Crates of Vitoc,70
2659,Crates of Water,60
2660,Crates of Zemnar,40
2662,Group of Army Recruits,60
2663,Group of Cattle,100
2665,Group of Elite Slaves,60
2666,Group of Exotic Dancers,40
2668,Group of Genetically Enhanced Livestock,100
2669,Group of Kameiras,70
2670,Group of Marines,60
2671,Group of Militants,60
2672,Group of Miners,50
2673,Large Crates of Data Sheets,400
2674,Group of Refugees,40
2675,Group of Science Graduates,50
2676,Group of Security Personnel,60
2677,Group of Slaves,50
2678,Group of Tourists,50
2679,Scourge Rage Heavy Assault Missile,0.015
2680,Scourge Rage Heavy Assault Missile Blueprint,0.01
2681,Group of VIPs,50
2682,Large Crates of Galeptos Medicine,1000
2683,Large Crates of Guidance Systems,1000
2684,Large Crates of Harroule Dryweed,400
2685,Large Crates of Holoreels,500
2686,Large Crates of Liparer Cheese,1000
2687,Large Crates of Mechanical Parts,1000
2688,Large Crates of Mono-Cell Batteries,800
2689,Large Crates of Oxygen,700
2690,Large Crates of Planetary Vehicles,400
2691,Large Crates of Polytextiles,500
2692,Large Crates of Protein Delicacies,700
2693,Large Crates of Reports,400
2694,Large Crates of Small Arms,600
2695,Large Crates of Soil,500
2696,Large Crates of Spirits,600
2697,Large Crates of Synthetic Oil,600
2698,Large Crates of Vitoc,700
2699,Large Group of Civilians,500
2700,Large Group of Exotic Dancers,400
2701,Large Group of Genetically Enhanced Livestock,1000
2702,Large Group of Homeless,400
2703,Large Group of Kameiras,700
2704,Large Group of Marines,600
2705,Large Group of Militants,600
2706,Large Group of Science Graduates,500
2707,Large Group of Slaves,500
2708,Large Group of Tourists,500
2709,Large Group of VIPs,500
2710,Large Crates of Construction Blocks,700
2711,Large Crates of Crystal Eggs,500
2712,Large Crates of Drill Parts,900
2713,Large Crates of Electronic Parts,400
2714,Large Crates of Fertilizer,800
2715,Large Crates of Frozen Food,400
2716,Large Crates of Frozen Plant Seeds,500
2717,Large Crates of Garbage,900
2718,Large Crates of Long-limb Roes,1000
2719,Large Crates of Raggy Dolls,400
2720,Large Crates of Rocket Fuel,400
2721,Large Crates of Tobacco,400
2722,Large Crates of Transmitters,600
2723,Large Crates of Viral Agent,800
2724,Large Crates of Water,600
2725,Large Group of Cattle,1000
2726,Large Group of Janitors,500
2727,Large Group of Miners,500
2728,Large Group of Refugees,400
2729,Crates of Consumer Electronics,40
2730,Crates of Enriched Uranium,70
2731,Crates of Silicon,50
2732,Crates of Silicate Glass,50
2735,Infrastructure Hub Blueprint,0.01
2736,Warp Disruption Battery Blueprint,0.01
2737,Territorial Claim Unit Blueprint,0.01
2738,Sovereignty Blockade Unit Blueprint,0.01
2739,Nanite Repair Paste Blueprint,0.01
2740,Warp Scrambling Battery Blueprint,0.01
2741,Stasis Webification Battery Blueprint,0.01
2742,Biochemical Silo Blueprint,0.01
2743,Catalyst Silo Blueprint,0.01
2744,Coupling Array Blueprint,0.01
2745,General Storage Blueprint,0.01
2746,Hazardous Chemical Silo Blueprint,0.01
2747,Hybrid Polymer Silo Blueprint,0.01
2748,Silo Blueprint,0.01
2749,Advanced Large Ship Assembly Array Blueprint,0.01
2750,X-Large Ship Maintenance Array Blueprint,0.01
2751,Advanced Medium Ship Assembly Array Blueprint,0.01
2752,Ship Maintenance Array Blueprint,0.01
2753,Advanced Small Ship Assembly Array Blueprint,0.01
2754,Ammunition Assembly Array Blueprint,0.01
2755,Ballistic Deflection Array Blueprint,0.01
2756,Capital Ship Assembly Array Blueprint,0.01
2757,Explosion Dampening Array Blueprint,0.01
2758,Component Assembly Array Blueprint,0.01
2759,Heat Dissipation Array Blueprint,0.01
2760,Drone Assembly Array Blueprint,0.01
2761,Photon Scattering Array Blueprint,0.01
2762,Drug Lab Blueprint,0.01
2763,Sensor Dampening Battery Blueprint,0.01
2764,Equipment Assembly Array Blueprint,0.01
2765,Intensive Refining Array Blueprint,0.01
2766,Large Ship Assembly Array Blueprint,0.01
2767,Medium Intensive Refining Array Blueprint,0.01
2768,Medium Ship Assembly Array Blueprint,0.01
2769,Refining Array Blueprint,0.01
2770,Rapid Equipment Assembly Array Blueprint,0.01
2771,Small Ship Assembly Array Blueprint,0.01
2772,Subsystem Assembly Array Blueprint,0.01
2773,X-Large Ship Assembly Array Blueprint,0.01
2774,Amarr Control Tower Blueprint,0.01
2775,Amarr Control Tower Medium Blueprint,0.01
2776,Amarr Control Tower Small Blueprint,0.01
2777,Caldari Control Tower Blueprint,0.01
2778,Caldari Control Tower Medium Blueprint,0.01
2779,Caldari Control Tower Small Blueprint,0.01
2780,Gallente Control Tower Blueprint,0.01
2781,Gallente Control Tower Medium Blueprint,0.01
2782,Gallente Control Tower Small Blueprint,0.01
2783,Minmatar Control Tower Blueprint,0.01
2784,Minmatar Control Tower Medium Blueprint,0.01
2785,Minmatar Control Tower Small Blueprint,0.01
2786,Moon Harvesting Array Blueprint,0.01
2787,Corporate Hangar Array Blueprint,0.01
2788,Cynosural Generator Array Blueprint,0.01
2789,Cynosural System Jammer Blueprint,0.01
2790,Biochemical Reactor Array Blueprint,0.01
2791,Complex Reactor Array Blueprint,0.01
2792,Ion Field Projection Battery Blueprint,0.01
2793,Medium Biochemical Reactor Array Blueprint,0.01
2794,Phase Inversion Battery Blueprint,0.01
2795,Polymer Reactor Array Blueprint,0.01
2796,Spatial Destabilization Battery Blueprint,0.01
2797,Simple Reactor Array Blueprint,0.01
2798,White Noise Generation Battery Blueprint,0.01
2799,Energy Neutralizing Battery Blueprint,0.01
2800,Jump Bridge Blueprint,0.01
2801,Nova Javelin Torpedo,0.1
2802,Nova Javelin Torpedo Blueprint,0.01
2803,Large Blaster Battery Blueprint,0.01
2804,Large Railgun Battery Blueprint,0.01
2805,Large Artillery Battery Blueprint,0.01
2806,Medium Blaster Battery Blueprint,0.01
2807,Large AutoCannon Battery Blueprint,0.01
2808,Medium Railgun Battery Blueprint,0.01
2810,Medium Artillery Battery Blueprint,0.01
2811,Inferno Rage Torpedo,0.1
2812,Inferno Rage Torpedo Blueprint,0.01
2813,Small Blaster Battery Blueprint,0.01
2814,Medium AutoCannon Battery Blueprint,0.01
2815,Small Railgun Battery Blueprint,0.01
2816,Small Artillery Battery Blueprint,0.01
2817,Mjolnir Rage Rocket,0.005
2818,Mjolnir Rage Rocket Blueprint,0.01
2819,Small AutoCannon Battery Blueprint,0.01
2820,Experimental Laboratory Blueprint,0.01
2821,Mobile Laboratory Blueprint,0.01
2822,Citadel Torpedo Battery Blueprint,0.01
2823,Cruise Missile Battery Blueprint,0.01
2824,Torpedo Battery Blueprint,0.01
2825,Small Pulse Laser Battery Blueprint,0.01
2826,Small Beam Laser Battery Blueprint,0.01
2827,Medium Pulse Laser Battery Blueprint,0.01
2828,Medium Beam Laser Battery Blueprint,0.01
2829,Large Pulse Laser Battery Blueprint,0.01
2830,Large Beam Laser Battery Blueprint,0.01
2833,1000 Aurum Token,0.01
2834,Utu,29500
2836,Adrestia,112000
2838,Standard Cerebral Accelerator,1
2848,Barren Extractor Control Unit,0
2851,Incriminating Evidence,1
2853,Salvaged Electronics,20
2861,Crate of Manportable Electromagnetic Pulse Weapons,250
2862,Special Forces Weapons and Equipment ,25
2863,Primae,270000
2864,Primae Blueprint,0.01
2865,1200mm Artillery Cannon II,20
2866,1200mm Artillery Cannon II Blueprint,0.01
2867,Broadcast Node,100
2868,Integrity Response Drones,100
2869,Nano-Factory,100
2870,Organic Mortar Applicators,100
2871,Recursive Computing Module,100
2872,Self-Harmonizing Power Core,100
2873,125mm Gatling AutoCannon II,5
2874,125mm Gatling AutoCannon II Blueprint,0.01
2875,Sterile Conduits,100
2876,Wetware Mainframe,100
2880,Unknown Dead,1
2881,150mm Light AutoCannon II,5
2887,Gallente Admiral's Corpse,1
2888,Acceleration Gate Authentication Matrix,1
2889,200mm AutoCannon II,5
2890,200mm AutoCannon II Blueprint,0.01
2893,Damning Evidence,1
2897,220mm Vulcan AutoCannon II,10
2898,220mm Vulcan AutoCannon II Blueprint,0.01
2899,Custom Circuitry,0.1
2900,Recovered Data Core,1
2904,Quantum Entanglement,10
2905,250mm Light Artillery Cannon II,5
2906,250mm Light Artillery Cannon II Blueprint,0.01
2912,Minmatar Pilot's Corpse,1
2913,425mm AutoCannon II,10
2914,425mm AutoCannon II Blueprint,0.01
2917,Survivors,50
2919,Caldari Operative,0.1
2921,650mm Artillery Cannon II,10
2922,650mm Artillery Cannon II Blueprint,0.01
2929,800mm Repeating Artillery II,20
2930,Crate of Special Forces Weapons and Equipment,250
2934,Counterfeit Voluval Tattoo Chemicals,20
2937,Dual 180mm AutoCannon II,10
2938,Dual 180mm AutoCannon II Blueprint,0.01
2942,Captured CEO,3
2943,Hybrid Slaver Hounds,20
2944,Kennel of Hybrid Slaver Hounds,200
2945,Dual 425mm AutoCannon II,20
2946,Dual 425mm AutoCannon II Blueprint,0.01
2948,Shadow,5000
2949,Shadow Blueprint,0.01
2951,Large Crate of Improved Inertial Compensation Systems,100
2952,Crate of Unidentified Fibrous Compound,10
2953,Dual 650mm Repeating Artillery II,20
2954,Dual 650mm Repeating Artillery II Blueprint,0.01
2955,Large Crate of Unidentified Fibrous Compound,100
2956,Large Crate of Refurbished Mining Drones,100
2957,Crate of Refurbished Mining Drones,10
2958,Civilian SIGINT Contractors,30
2959,Group of Civilian SIGINT Contractors,300
2960,Spools of Quantrium Wiring,300
2961,1400mm Howitzer Artillery II,20
2962,1400mm Howitzer Artillery II Blueprint,0.01
2963,Quantrium Wiring,30
2964,Aerogel Counteragent,30
2965,Crate of Aerogel Counteragent,300
2967,Crate of Target Painter Deflection Plating,10
2968,Large Crate of Target Painter Deflection Plating,100
2969,720mm Howitzer Artillery II,10
2970,720mm Howitzer Artillery II Blueprint,0.01
2971,Group of Haakar's Striking Hawks,10
2972,Ditanium Metal Plates,30
2973,Pallet of Ditanium Metal Plates,300
2974,Large Group of The Hooded Men,100
2975,Arctic Warfare Marines,32
2976,Arctic Warfare Marine Squads,320
2977,280mm Howitzer Artillery II,5
2978,280mm Howitzer Artillery II Blueprint,0.01
2979,Crate of Industrial-Grade Tritanium-Alloy Scraps,10
